SLIP_SEQ_ID,CREATION_DATE,SITE_ID,START_DATE,END_DATE,DURATION,ITEM_COUNT,AMOUNT_RP,LINE_COUNT
4613567356,2025-01-08 01:00:00,195,2025-01-08 21:16:48,2025-01-08 21:17:57,109,4,404.4,4
4613558298,2025-01-08 01:00:00,195,2025-01-08 20:48:21,2025-01-08 20:49:53,132,32,816.9,22
4613585549,2025-01-08 01:00:00,195,2025-01-08 22:22:42,2025-01-08 22:25:16,274,5,223.0,5
4613389835,2025-01-08 01:00:00,195,2025-01-08 18:03:43,2025-01-08 18:05:26,183,41,1533.0,37
4613581552,2025-01-08 01:00:00,195,2025-01-08 21:52:44,2025-01-08 21:52:59,15,2,150.0,2
4613050168,2025-01-08 01:00:00,195,2025-01-08 13:21:20,2025-01-08 13:22:46,126,3,209.0,3
4613585562,2025-01-08 01:00:00,195,2025-01-08 22:14:19,2025-01-08 22:14:49,30,1,1470.0,1
4613363147,2025-01-08 01:00:00,195,2025-01-08 17:42:29,2025-01-08 17:45:31,302,5,188.6,5
4613480532,2025-01-08 01:00:00,195,2025-01-08 19:13:27,2025-01-08 19:13:52,25,6,240.7,6
4612840060,2025-01-08 01:00:00,195,2025-01-08 09:29:30,2025-01-08 09:30:10,80,9,374.3,9
4613498063,2025-01-08 01:00:00,195,2025-01-08 19:40:45,2025-01-08 19:42:13,168,3,200.1,3
4613431436,2025-01-08 01:00:00,195,2025-01-08 18:44:57,2025-01-08 18:45:12,55,1,146.0,1
4613532421,2025-01-08 01:00:00,195,2025-01-08 19:53:58,2025-01-08 20:09:29,5571,13,1046.1,12
4613031978,2025-01-08 01:00:00,195,2025-01-08 13:12:44,2025-01-08 13:15:59,315,29,1334.0,22
4613575237,2025-01-08 01:00:00,195,2025-01-08 21:45:30,2025-01-08 21:47:45,215,2,19.9,2
4613155387,2025-01-08 01:00:00,195,2025-01-08 14:59:18,2025-01-08 15:00:59,4141,1,219.0,1
4613581535,2025-01-08 01:00:00,195,2025-01-08 22:02:26,2025-01-08 22:03:06,80,1,89.4,1
4613588215,2025-01-08 01:00:00,195,2025-01-08 22:39:58,2025-01-08 22:41:14,156,17,755.7,13
4613480556,2025-01-08 01:00:00,195,2025-01-08 19:06:05,2025-01-08 19:08:54,249,17,651.2,12
4613132890,2025-01-08 01:00:00,195,2025-01-08 14:39:10,2025-01-08 14:40:20,110,1,28.9,1
4613567378,2025-01-08 01:00:00,195,2025-01-08 21:08:50,2025-01-08 21:18:34,984,48,2015.0,24
4613019182,2025-01-08 01:00:00,195,2025-01-08 12:50:07,2025-01-08 12:58:31,824,3,284.6,3
4613504510,2025-01-08 01:00:00,195,2025-01-08 19:29:44,2025-01-08 19:30:46,102,4,213.0,4
4613132946,2025-01-08 01:00:00,195,2025-01-08 14:44:07,2025-01-08 14:44:13,6,1,100.0,1
4613498060,2025-01-08 01:00:00,195,2025-01-08 19:41:45,2025-01-08 19:43:14,169,3,161.6,3
4612985474,2025-01-08 01:00:00,195,2025-01-08 12:18:17,2025-01-08 12:22:51,434,15,497.1,14
4613558304,2025-01-08 01:00:00,195,2025-01-08 20:47:11,2025-01-08 20:50:23,312,49,1767.2,33
4613132955,2025-01-08 01:00:00,195,2025-01-08 14:36:05,2025-01-08 14:36:07,2,0,-50.0,1
4613558327,2025-01-08 01:00:00,195,2025-01-08 20:52:33,2025-01-08 20:56:36,403,1,229.9,1
4612792412,2025-01-08 01:00:00,195,2025-01-08 08:29:24,2025-01-08 08:30:14,90,7,258.7,5
4613504521,2025-01-08 01:00:00,195,2025-01-08 19:29:16,2025-01-08 19:30:32,116,10,559.5,10
4613166977,2025-01-08 01:00:00,195,2025-01-08 15:14:16,2025-01-08 15:14:36,20,8,293.0,7
4613480481,2025-01-08 01:00:00,195,2025-01-08 19:13:14,2025-01-08 19:14:14,100,1,120.0,1
4613545914,2025-01-08 01:00:00,195,2025-01-08 20:39:10,2025-01-08 20:39:25,15,3,87.3,2
4613588206,2025-01-08 01:00:00,195,2025-01-08 22:24:41,2025-01-08 22:38:56,1415,4,269.8,4
4613203745,2025-01-08 01:00:00,195,2025-01-08 15:39:10,2025-01-08 15:39:59,49,1,29.9,1
4613585541,2025-01-08 01:00:00,195,2025-01-08 22:02:57,2025-01-08 22:11:03,846,6,176.1,5
4612985482,2025-01-08 01:00:00,195,2025-01-08 12:04:42,2025-01-08 12:18:00,1358,5,98.4,5
4613457331,2025-01-08 01:00:00,195,2025-01-08 18:59:04,2025-01-08 18:59:30,26,6,163.0,6
4613254932,2025-01-08 01:00:00,195,2025-01-08 16:17:43,2025-01-08 16:19:19,176,4,86.1,4
4613480497,2025-01-08 01:00:00,195,2025-01-08 19:12:46,2025-01-08 19:14:46,200,46,2169.0,31
4612946381,2025-01-08 01:00:00,195,2025-01-08 11:37:01,2025-01-08 11:37:16,15,63,2352.8,42
4613480518,2025-01-08 01:00:00,195,2025-01-08 19:23:25,2025-01-08 19:23:56,31,13,495.9,11
4613254972,2025-01-08 01:00:00,195,2025-01-08 16:20:26,2025-01-08 16:20:58,32,2,47.5,2
4613515315,2025-01-08 01:00:00,195,2025-01-08 19:51:08,2025-01-08 19:53:17,209,5,129.9,5
4612946355,2025-01-08 01:00:00,195,2025-01-08 11:21:40,2025-01-08 11:28:05,665,18,1086.8,18
4613532374,2025-01-08 01:00:00,195,2025-01-08 20:14:04,2025-01-08 20:15:34,130,25,824.5,19
4613431399,2025-01-08 01:00:00,195,2025-01-08 18:41:11,2025-01-08 18:41:38,27,7,291.8,6
4613457235,2025-01-08 01:00:00,195,2025-01-08 19:05:32,2025-01-08 19:06:08,76,14,780.6,9
4613581546,2025-01-08 01:00:00,195,2025-01-08 21:43:48,2025-01-08 22:03:31,5983,2,50.0,1
4613504580,2025-01-08 01:00:00,195,2025-01-08 19:28:29,2025-01-08 19:28:47,18,2,138.0,2
4613155412,2025-01-08 01:00:00,195,2025-01-08 15:03:53,2025-01-08 15:04:45,92,6,684.5,4
4613545912,2025-01-08 01:00:00,195,2025-01-08 20:34:19,2025-01-08 20:34:49,30,6,207.7,6
4613019228,2025-01-08 01:00:00,195,2025-01-08 12:54:34,2025-01-08 12:55:02,68,8,305.6,5
4612792387,2025-01-08 01:00:00,195,2025-01-08 08:42:21,2025-01-08 08:43:57,136,5,118.5,5
4613155452,2025-01-08 01:00:00,195,2025-01-08 14:49:37,2025-01-08 14:52:37,300,7,196.1,7
4612792422,2025-01-08 01:00:00,195,2025-01-08 08:40:44,2025-01-08 08:40:57,13,2,29.0,2
4613006702,2025-01-08 01:00:00,195,2025-01-08 12:44:44,2025-01-08 12:46:12,168,4,311.7,3
4612809457,2025-01-08 01:00:00,195,2025-01-08 09:03:28,2025-01-08 09:04:57,129,3,176.8,2
4613166878,2025-01-08 01:00:00,195,2025-01-08 15:21:08,2025-01-08 15:22:07,99,12,477.0,10
4612840064,2025-01-08 01:00:00,195,2025-01-08 09:35:35,2025-01-08 09:36:40,105,6,175.4,5
4613070734,2025-01-08 01:00:00,195,2025-01-08 13:43:05,2025-01-08 13:45:54,249,3,88.9,3
4612855772,2025-01-08 01:00:00,195,2025-01-08 10:02:24,2025-01-08 10:04:56,232,5,148.8,4
4613203780,2025-01-08 01:00:00,195,2025-01-08 15:39:56,2025-01-08 15:40:24,68,7,135.3,4
4612887337,2025-01-08 01:00:00,195,2025-01-08 10:45:48,2025-01-08 10:46:53,105,22,1073.9,18
4613575246,2025-01-08 01:00:00,195,2025-01-08 21:34:00,2025-01-08 21:35:36,136,4,75.8,4
4612985463,2025-01-08 01:00:00,195,2025-01-08 12:24:27,2025-01-08 12:24:31,4,0,270.0,1
4613335464,2025-01-08 01:00:00,195,2025-01-08 17:14:07,2025-01-08 17:20:59,652,1,36.8,1
4613019133,2025-01-08 01:00:00,195,2025-01-08 12:54:55,2025-01-08 12:55:43,88,2,29.7,2
4613070783,2025-01-08 01:00:00,195,2025-01-08 13:38:44,2025-01-08 13:42:52,408,1,14.9,1
4613050202,2025-01-08 01:00:00,195,2025-01-08 13:18:27,2025-01-08 13:19:48,121,29,837.3,18
4613363130,2025-01-08 01:00:00,195,2025-01-08 17:44:37,2025-01-08 17:45:17,80,12,720.0,11
4613050136,2025-01-08 01:00:00,195,2025-01-08 13:28:55,2025-01-08 13:29:37,82,1,17.9,1
4613006726,2025-01-08 01:00:00,195,2025-01-08 12:26:14,2025-01-08 12:28:25,211,49,2009.9,44
4613031996,2025-01-08 01:00:00,195,2025-01-08 13:09:57,2025-01-08 13:11:13,156,3,59.2,3
4613155434,2025-01-08 01:00:00,195,2025-01-08 14:51:51,2025-01-08 14:53:45,194,5,234.4,4
4613083455,2025-01-08 01:00:00,195,2025-01-08 13:49:31,2025-01-08 13:51:11,180,4,52.9,4
4612777438,2025-01-08 01:00:00,195,2025-01-08 08:20:17,2025-01-08 08:20:42,25,7,161.0,7
4613103518,2025-01-08 01:00:00,195,2025-01-08 14:07:59,2025-01-08 14:05:22,-237,3,150.0,2
4613166883,2025-01-08 01:00:00,195,2025-01-08 15:15:19,2025-01-08 15:15:42,23,1,147.0,1
4613070773,2025-01-08 01:00:00,195,2025-01-08 13:31:30,2025-01-08 13:32:31,101,2,27.8,1
4613581530,2025-01-08 01:00:00,195,2025-01-08 21:43:32,2025-01-08 21:50:19,687,7,329.4,6
4612809462,2025-01-08 01:00:00,195,2025-01-08 08:47:17,2025-01-08 08:48:18,101,2,33.8,1
4613307767,2025-01-08 01:00:00,195,2025-01-08 16:58:15,2025-01-08 16:58:24,9,1,201.0,2
4612920352,2025-01-08 01:00:00,195,2025-01-08 11:22:37,2025-01-08 11:26:20,383,1,29.9,1
4612777425,2025-01-08 01:00:00,195,2025-01-08 08:17:20,2025-01-08 08:18:23,103,9,586.7,9
4612946367,2025-01-08 01:00:00,195,2025-01-08 11:39:07,2025-01-08 11:39:32,25,8,340.1,5
4613335532,2025-01-08 01:00:00,195,2025-01-08 17:17:11,2025-01-08 17:17:21,10,3,392.0,1
4612946374,2025-01-08 01:00:00,195,2025-01-08 11:40:09,2025-01-08 11:40:18,9,2,58.0,2
4613050174,2025-01-08 01:00:00,195,2025-01-08 13:23:12,2025-01-08 13:24:05,93,1,29.9,1
4613019139,2025-01-08 01:00:00,195,2025-01-08 12:59:19,2025-01-08 13:00:15,4096,8,279.9,5
4613389891,2025-01-08 01:00:00,195,2025-01-08 17:52:18,2025-01-08 17:53:22,104,2,200.0,1
4613006762,2025-01-08 01:00:00,195,2025-01-08 12:30:20,2025-01-08 12:30:35,15,1,25.9,1
4612855806,2025-01-08 01:00:00,195,2025-01-08 09:47:48,2025-01-08 09:48:39,91,3,94.7,3
4613083375,2025-01-08 01:00:00,195,2025-01-08 13:59:57,2025-01-08 14:00:31,4074,1,42.9,1
4613363088,2025-01-08 01:00:00,195,2025-01-08 17:40:58,2025-01-08 17:41:43,85,11,439.7,6
4613103542,2025-01-08 01:00:00,195,2025-01-08 14:13:12,2025-01-08 14:13:28,16,1,110.0,1
4613585553,2025-01-08 01:00:00,195,2025-01-08 22:03:59,2025-01-08 22:09:57,598,2,178.0,2
4612809461,2025-01-08 01:00:00,195,2025-01-08 08:50:54,2025-01-08 08:52:05,151,2,50.6,2
4613155421,2025-01-08 01:00:00,195,2025-01-08 14:55:14,2025-01-08 14:56:19,105,22,1125.7,18
4612840048,2025-01-08 01:00:00,195,2025-01-08 09:26:54,2025-01-08 09:38:02,1148,2,69.0,2
4612985429,2025-01-08 01:00:00,195,2025-01-08 12:22:09,2025-01-08 12:23:04,95,2,54.8,2
4612871136,2025-01-08 01:00:00,195,2025-01-08 10:18:09,2025-01-08 10:20:37,228,47,3011.0,44
4613254928,2025-01-08 01:00:00,195,2025-01-08 16:25:28,2025-01-08 16:26:41,113,1,29.0,1
4612964157,2025-01-08 01:00:00,195,2025-01-08 11:50:17,2025-01-08 11:50:28,11,1,22.0,1
4613103511,2025-01-08 01:00:00,195,2025-01-08 14:06:57,2025-01-08 14:07:57,100,2,39.8,1
4613019238,2025-01-08 01:00:00,195,2025-01-08 13:02:01,2025-01-08 13:02:34,33,8,420.3,7
4613307686,2025-01-08 01:00:00,195,2025-01-08 16:42:22,2025-01-08 16:48:03,581,8,288.46,9
4613031947,2025-01-08 01:00:00,195,2025-01-08 13:13:10,2025-01-08 13:17:09,399,4,299.2,3
4612946341,2025-01-08 01:00:00,195,2025-01-08 11:37:21,2025-01-08 11:38:54,133,1,24.9,1
4613083466,2025-01-08 01:00:00,195,2025-01-08 13:41:47,2025-01-08 13:54:06,1259,3,70.2,3
4613307707,2025-01-08 01:00:00,195,2025-01-08 16:48:27,2025-01-08 16:48:46,19,2,68.0,1
4613050220,2025-01-08 01:00:00,195,2025-01-08 13:22:32,2025-01-08 13:22:42,10,1,19.0,1
4613457350,2025-01-08 01:00:00,195,2025-01-08 18:51:14,2025-01-08 18:53:43,229,67,2452.5,36
4612985432,2025-01-08 01:00:00,195,2025-01-08 12:22:57,2025-01-08 12:23:27,70,2,82.3,2
4613404464,2025-01-08 01:00:00,195,2025-01-08 18:23:32,2025-01-08 18:26:39,307,29,1329.0,23
4613050215,2025-01-08 01:00:00,195,2025-01-08 13:23:25,2025-01-08 13:24:32,107,16,773.1,10
4613019124,2025-01-08 01:00:00,195,2025-01-08 13:03:56,2025-01-08 13:04:09,53,1,100.0,1
4613031990,2025-01-08 01:00:00,195,2025-01-08 13:09:08,2025-01-08 13:09:47,39,1,19.9,1
4613070759,2025-01-08 01:00:00,195,2025-01-08 13:40:00,2025-01-08 13:43:06,306,17,1114.7,15
4613083478,2025-01-08 01:00:00,195,2025-01-08 13:53:52,2025-01-08 13:56:07,255,7,157.3,6
4613050148,2025-01-08 01:00:00,195,2025-01-08 13:22:14,2025-01-08 13:23:30,116,2,112.8,2
4613083440,2025-01-08 01:00:00,195,2025-01-08 13:52:47,2025-01-08 13:55:12,265,7,543.0,5
4613567363,2025-01-08 01:00:00,195,2025-01-08 21:13:57,2025-01-08 21:17:09,352,19,765.91,15
4613103531,2025-01-08 01:00:00,195,2025-01-08 14:17:53,2025-01-08 14:17:56,3,1,16.0,1
4613083408,2025-01-08 01:00:00,195,2025-01-08 14:04:11,2025-01-08 14:05:07,96,1,7.9,1
4613070780,2025-01-08 01:00:00,195,2025-01-08 13:43:25,2025-01-08 13:44:16,91,2,35.4,2
4612985481,2025-01-08 01:00:00,195,2025-01-08 12:16:55,2025-01-08 12:22:15,560,13,926.0,13
4612855780,2025-01-08 01:00:00,195,2025-01-08 09:54:29,2025-01-08 09:57:31,302,2,60.8,2
4613103554,2025-01-08 01:00:00,195,2025-01-08 14:18:20,2025-01-08 14:18:38,18,3,213.7,3
4612824946,2025-01-08 01:00:00,195,2025-01-08 09:13:06,2025-01-08 09:20:46,740,33,1208.3,23
4613515287,2025-01-08 01:00:00,195,2025-01-08 20:02:12,2025-01-08 20:03:47,135,2,29.8,2
4612985436,2025-01-08 01:00:00,195,2025-01-08 12:22:22,2025-01-08 12:23:00,78,3,41.7,1
4613070798,2025-01-08 01:00:00,195,2025-01-08 13:46:09,2025-01-08 13:46:44,35,1,129.9,1
4612964096,2025-01-08 01:00:00,195,2025-01-08 11:45:31,2025-01-08 11:47:55,224,3,110.3,2
4613019136,2025-01-08 01:00:00,195,2025-01-08 12:50:09,2025-01-08 12:52:55,246,4,69.6,3
4613050219,2025-01-08 01:00:00,195,2025-01-08 13:20:36,2025-01-08 13:20:59,23,4,117.8,4
4612887318,2025-01-08 01:00:00,195,2025-01-08 10:33:07,2025-01-08 10:33:14,7,1,100.0,1
4613103573,2025-01-08 01:00:00,195,2025-01-08 14:05:24,2025-01-08 14:06:12,88,12,776.0,9
4613498049,2025-01-08 01:00:00,195,2025-01-08 19:40:44,2025-01-08 19:43:46,302,11,532.7,11
4613050196,2025-01-08 01:00:00,195,2025-01-08 13:29:28,2025-01-08 13:30:02,74,11,282.0,6
4612985501,2025-01-08 01:00:00,195,2025-01-08 12:13:13,2025-01-08 12:13:58,45,11,287.6,9
4612824949,2025-01-08 01:00:00,195,2025-01-08 09:20:21,2025-01-08 09:22:18,197,6,101.3,6
4613031945,2025-01-08 01:00:00,195,2025-01-08 13:17:08,2025-01-08 13:17:32,24,3,146.7,3
4612777430,2025-01-08 01:00:00,195,2025-01-08 08:14:05,2025-01-08 08:14:46,41,11,435.72,9
4612985457,2025-01-08 01:00:00,195,2025-01-08 12:26:12,2025-01-08 12:26:36,24,4,168.6,4
4612840061,2025-01-08 01:00:00,195,2025-01-08 09:30:13,2025-01-08 09:31:10,97,3,464.0,2
4613545947,2025-01-08 01:00:00,195,2025-01-08 20:12:26,2025-01-08 20:44:45,3219,8,193.1,8
4613006774,2025-01-08 01:00:00,195,2025-01-08 12:31:33,2025-01-08 12:35:50,417,16,246.4,4
4613050147,2025-01-08 01:00:00,195,2025-01-08 13:27:37,2025-01-08 13:28:17,80,3,119.4,3
4613006765,2025-01-08 01:00:00,195,2025-01-08 12:28:51,2025-01-08 12:29:06,55,1,146.0,1
4613031970,2025-01-08 01:00:00,195,2025-01-08 13:18:58,2025-01-08 13:19:05,47,2,294.0,1
4613050124,2025-01-08 01:00:00,195,2025-01-08 13:29:27,2025-01-08 13:30:16,89,1,28.1,1
4613083456,2025-01-08 01:00:00,195,2025-01-08 13:56:25,2025-01-08 14:01:11,4486,12,528.2,10
4613050165,2025-01-08 01:00:00,195,2025-01-08 13:22:59,2025-01-08 13:24:02,143,1,29.9,1
4613532383,2025-01-08 01:00:00,195,2025-01-08 20:24:41,2025-01-08 20:25:01,60,1,249.0,1
4613070845,2025-01-08 01:00:00,195,2025-01-08 13:39:40,2025-01-08 13:40:15,75,6,192.7,6
4613050222,2025-01-08 01:00:00,195,2025-01-08 13:26:13,2025-01-08 13:26:55,42,15,192.1,11
4613070854,2025-01-08 01:00:00,195,2025-01-08 13:42:27,2025-01-08 13:42:44,17,2,288.0,1
4613031991,2025-01-08 01:00:00,195,2025-01-08 13:11:24,2025-01-08 13:12:52,128,4,97.1,4
4612840075,2025-01-08 01:00:00,195,2025-01-08 09:46:06,2025-01-08 09:46:41,35,9,134.0,8
4612809472,2025-01-08 01:00:00,195,2025-01-08 08:44:04,2025-01-08 09:00:48,5644,1,27.0,1
4612903141,2025-01-08 01:00:00,195,2025-01-08 11:04:45,2025-01-08 11:06:04,159,2,213.8,2
4613457349,2025-01-08 01:00:00,195,2025-01-08 18:53:47,2025-01-08 18:54:40,93,11,420.6,9
4612985442,2025-01-08 01:00:00,195,2025-01-08 12:22:19,2025-01-08 12:22:25,6,1,35.0,1
4612840044,2025-01-08 01:00:00,195,2025-01-08 09:38:11,2025-01-08 09:40:43,232,3,55.7,3
4613019143,2025-01-08 01:00:00,195,2025-01-08 13:01:59,2025-01-08 13:02:23,64,3,81.7,3
4613083433,2025-01-08 01:00:00,195,2025-01-08 13:53:28,2025-01-08 13:54:16,88,2,21.3,2
4613019207,2025-01-08 01:00:00,195,2025-01-08 12:48:52,2025-01-08 12:50:17,165,16,465.7,15
4612871110,2025-01-08 01:00:00,195,2025-01-08 10:08:10,2025-01-08 10:11:43,333,8,340.0,6
4613103502,2025-01-08 01:00:00,195,2025-01-08 14:14:05,2025-01-08 14:17:17,312,8,199.0,8
4613575284,2025-01-08 01:00:00,195,2025-01-08 21:22:08,2025-01-08 21:32:36,1028,18,1266.6,18
4612777458,2025-01-08 01:00:00,195,2025-01-08 08:15:50,2025-01-08 08:21:06,556,9,316.1,9
4612871122,2025-01-08 01:00:00,195,2025-01-08 10:12:06,2025-01-08 10:22:39,1033,2,146.8,2
4612840051,2025-01-08 01:00:00,195,2025-01-08 09:44:32,2025-01-08 09:46:25,193,3,25.0,3
4613070793,2025-01-08 01:00:00,195,2025-01-08 13:36:52,2025-01-08 13:38:20,168,2,318.9,2
4612824991,2025-01-08 01:00:00,195,2025-01-08 09:16:07,2025-01-08 09:18:49,242,1,-117.0,1
4612920402,2025-01-08 01:00:00,195,2025-01-08 11:23:26,2025-01-08 11:24:06,80,8,239.0,8
4612887325,2025-01-08 01:00:00,195,2025-01-08 10:33:24,2025-01-08 10:33:44,20,1,149.0,1
4613457328,2025-01-08 01:00:00,195,2025-01-08 18:54:05,2025-01-08 18:54:35,30,4,133.6,3
4613006794,2025-01-08 01:00:00,195,2025-01-08 12:38:03,2025-01-08 12:39:09,106,1,27.9,1
4612903079,2025-01-08 01:00:00,195,2025-01-08 10:44:50,2025-01-08 10:50:17,567,15,750.3,10
4613070837,2025-01-08 01:00:00,195,2025-01-08 13:44:02,2025-01-08 13:45:58,156,36,1457.4,33
4612840066,2025-01-08 01:00:00,195,2025-01-08 09:34:58,2025-01-08 09:35:11,53,3,189.0,3
4612792404,2025-01-08 01:00:00,195,2025-01-08 08:21:04,2025-01-08 08:29:20,816,3,61.6,3
4612887311,2025-01-08 01:00:00,195,2025-01-08 10:27:35,2025-01-08 10:31:35,400,9,686.0,8
4612840070,2025-01-08 01:00:00,195,2025-01-08 09:44:40,2025-01-08 09:44:52,12,2,49.0,2
4613588211,2025-01-08 01:00:00,195,2025-01-08 22:26:59,2025-01-08 22:32:20,561,2,53.8,2
4613050141,2025-01-08 01:00:00,195,2025-01-08 13:19:29,2025-01-08 13:20:11,82,6,297.3,6
4613006696,2025-01-08 01:00:00,195,2025-01-08 12:39:15,2025-01-08 12:44:35,520,2,26.8,2
4613083377,2025-01-08 01:00:00,195,2025-01-08 14:03:48,2025-01-08 14:04:09,61,1,10.4,1
4612985459,2025-01-08 01:00:00,195,2025-01-08 12:20:41,2025-01-08 12:20:45,4,0,60.0,1
4613083412,2025-01-08 01:00:00,195,2025-01-08 13:59:48,2025-01-08 14:00:10,4062,2,119.9,2
4613083458,2025-01-08 01:00:00,195,2025-01-08 13:52:38,2025-01-08 13:53:58,120,9,759.6,9
4613103581,2025-01-08 01:00:00,195,2025-01-08 14:12:28,2025-01-08 14:12:40,12,1,59.0,1
4613498055,2025-01-08 01:00:00,195,2025-01-08 19:43:28,2025-01-08 19:44:38,110,2,69.8,1
4613070784,2025-01-08 01:00:00,195,2025-01-08 13:35:37,2025-01-08 13:38:38,301,2,19.9,1
4613083409,2025-01-08 01:00:00,195,2025-01-08 14:03:43,2025-01-08 14:04:05,62,2,41.1,2
4613019118,2025-01-08 01:00:00,195,2025-01-08 12:48:05,2025-01-08 12:48:20,15,2,310.0,1
4613019236,2025-01-08 01:00:00,195,2025-01-08 13:01:15,2025-01-08 13:01:59,44,2,106.6,2
4613019212,2025-01-08 01:00:00,195,2025-01-08 13:02:23,2025-01-08 13:02:47,24,8,174.2,3
4613070729,2025-01-08 01:00:00,195,2025-01-08 13:38:06,2025-01-08 13:38:40,34,2,36.6,2
4613050129,2025-01-08 01:00:00,195,2025-01-08 13:25:13,2025-01-08 13:25:51,38,2,149.8,2
4613457245,2025-01-08 01:00:00,195,2025-01-08 18:46:51,2025-01-08 18:50:51,400,9,151.5,5
4613083484,2025-01-08 01:00:00,195,2025-01-08 13:56:15,2025-01-08 13:58:40,225,51,1822.5,39
4613070850,2025-01-08 01:00:00,195,2025-01-08 13:43:23,2025-01-08 13:43:33,10,4,96.0,4
4613083378,2025-01-08 01:00:00,195,2025-01-08 14:01:45,2025-01-08 14:02:34,89,3,92.6,3
4613083503,2025-01-08 01:00:00,195,2025-01-08 13:53:44,2025-01-08 13:54:02,58,4,339.6,2
4612809493,2025-01-08 01:00:00,195,2025-01-08 08:43:26,2025-01-08 09:02:08,5882,1,-9.0,1
4613050184,2025-01-08 01:00:00,195,2025-01-08 13:28:27,2025-01-08 13:31:10,283,10,256.3,6
4612809465,2025-01-08 01:00:00,195,2025-01-08 08:52:26,2025-01-08 09:05:24,5298,2,21.2,2
4613532387,2025-01-08 01:00:00,195,2025-01-08 20:16:10,2025-01-08 20:16:52,42,7,422.4,6
4612964128,2025-01-08 01:00:00,195,2025-01-08 11:57:27,2025-01-08 11:57:46,19,3,299.7,1
4612777449,2025-01-08 01:00:00,195,2025-01-08 08:11:15,2025-01-08 08:11:29,14,1,26.9,1
4612985502,2025-01-08 01:00:00,195,2025-01-08 12:15:38,2025-01-08 12:16:27,89,14,611.2,13
4612809468,2025-01-08 01:00:00,195,2025-01-08 08:48:35,2025-01-08 09:00:28,5193,3,85.12,4
4612985465,2025-01-08 01:00:00,195,2025-01-08 12:19:32,2025-01-08 12:19:47,15,2,200.0,1
4612840078,2025-01-08 01:00:00,195,2025-01-08 09:33:23,2025-01-08 09:33:28,5,1,165.0,1
4613006719,2025-01-08 01:00:00,195,2025-01-08 12:26:35,2025-01-08 12:29:37,302,11,236.1,10
4613504556,2025-01-08 01:00:00,195,2025-01-08 19:36:28,2025-01-08 19:39:41,313,10,430.7,10
4613019153,2025-01-08 01:00:00,195,2025-01-08 12:50:21,2025-01-08 12:52:40,219,1,119.9,1
4612871129,2025-01-08 01:00:00,195,2025-01-08 10:06:55,2025-01-08 10:23:00,1645,26,982.0,20
4613019154,2025-01-08 01:00:00,195,2025-01-08 12:52:51,2025-01-08 12:53:35,84,3,106.7,3
4612777439,2025-01-08 01:00:00,195,2025-01-08 08:19:45,2025-01-08 08:20:02,57,5,131.0,4
4613083480,2025-01-08 01:00:00,195,2025-01-08 13:50:16,2025-01-08 13:52:49,233,13,185.0,8
4612903154,2025-01-08 01:00:00,195,2025-01-08 10:48:52,2025-01-08 10:52:25,373,13,534.0,5
4613103516,2025-01-08 01:00:00,195,2025-01-08 14:10:32,2025-01-08 14:11:24,92,22,946.7,18
4613567406,2025-01-08 01:00:00,195,2025-01-08 21:06:55,2025-01-08 21:07:02,47,1,144.0,1
4613103506,2025-01-08 01:00:00,195,2025-01-08 14:18:03,2025-01-08 14:20:24,221,6,409.0,6
4613006710,2025-01-08 01:00:00,195,2025-01-08 12:41:20,2025-01-08 12:44:12,292,21,912.9,7
4612824951,2025-01-08 01:00:00,195,2025-01-08 09:18:08,2025-01-08 09:22:32,424,15,648.3,11
4612840054,2025-01-08 01:00:00,195,2025-01-08 09:28:28,2025-01-08 09:28:49,21,4,58.0,4
4612920337,2025-01-08 01:00:00,195,2025-01-08 11:26:46,2025-01-08 11:27:15,69,1,288.0,1
4613050209,2025-01-08 01:00:00,195,2025-01-08 13:26:37,2025-01-08 13:27:04,67,3,173.7,3
4613155436,2025-01-08 01:00:00,195,2025-01-08 14:54:23,2025-01-08 15:00:18,4595,1,16.9,1
4613504538,2025-01-08 01:00:00,195,2025-01-08 19:22:47,2025-01-08 19:29:07,660,37,1586.84,38
4613132871,2025-01-08 01:00:00,195,2025-01-08 14:40:51,2025-01-08 14:42:22,171,3,125.6,3
4613032014,2025-01-08 01:00:00,195,2025-01-08 13:06:38,2025-01-08 13:09:05,267,11,472.4,10
4613132934,2025-01-08 01:00:00,195,2025-01-08 14:28:08,2025-01-08 14:28:14,6,1,11.0,1
4612871135,2025-01-08 01:00:00,195,2025-01-08 10:20:46,2025-01-08 10:21:12,66,6,319.0,6
4613132843,2025-01-08 01:00:00,195,2025-01-08 14:25:09,2025-01-08 14:26:23,114,1,36.9,1
4613103560,2025-01-08 01:00:00,195,2025-01-08 14:16:21,2025-01-08 14:16:52,31,9,500.0,9
4613166950,2025-01-08 01:00:00,195,2025-01-08 15:01:54,2025-01-08 15:08:08,654,6,464.5,3
4613581528,2025-01-08 01:00:00,195,2025-01-08 21:44:16,2025-01-08 21:47:47,331,1,359.0,1
4613281265,2025-01-08 01:00:00,195,2025-01-08 16:36:31,2025-01-08 16:37:09,78,12,313.0,8
4612824965,2025-01-08 01:00:00,195,2025-01-08 09:06:40,2025-01-08 09:10:33,393,19,520.9,17
4613335517,2025-01-08 01:00:00,195,2025-01-08 17:11:29,2025-01-08 17:12:15,86,13,996.6,8
